timestamp,input_file,output_file,detector,detection_type,original_snippet,action,notes
2025-09-29T17:52:38.094557,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,lisa83@hotmail.com,mask,sheet:Sheet1;cell:G37
2025-09-29T17:52:38.094557,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,lisa83@hotmail.com,mask,sheet:Sheet1;cell:G37
2025-09-29T17:52:38.105557,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-92635-AL,mask,sheet:Sheet1;cell:I37
2025-09-29T17:52:38.114557,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Angel Schultz,mask,sheet:Sheet1;cell:A38
2025-09-29T17:52:38.196716,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Edward Smith,mask,sheet:Sheet1;cell:D38
2025-09-29T17:52:38.214292,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Ashley Jones,mask,sheet:Sheet1;cell:F38
2025-09-29T17:52:38.222503,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,qyoung@hotmail.com,mask,sheet:Sheet1;cell:G38
2025-09-29T17:52:38.235205,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-97270-AL,mask,sheet:Sheet1;cell:I38
2025-09-29T17:52:38.249730,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Brian Zimmerman,mask,sheet:Sheet1;cell:A39
2025-09-29T17:52:38.268105,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Juan Thompson,mask,sheet:Sheet1;cell:D39
2025-09-29T17:52:38.274597,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,JT,mask,sheet:Sheet1;cell:E39
2025-09-29T17:52:38.282193,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Tyler Gutierrez,mask,sheet:Sheet1;cell:F39
2025-09-29T17:52:38.287340,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,froberts@yahoo.com,mask,sheet:Sheet1;cell:G39
2025-09-29T17:52:38.309606,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Alan Henson,mask,sheet:Sheet1;cell:A40
2025-09-29T17:52:38.323618,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jimmy Martin,mask,sheet:Sheet1;cell:D40
2025-09-29T17:52:38.328620,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,JM,mask,sheet:Sheet1;cell:E40
2025-09-29T17:52:38.332697,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Christopher Sanchez,mask,sheet:Sheet1;cell:F40
2025-09-29T17:52:38.336701,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,chenderson@gmail.com,mask,sheet:Sheet1;cell:G40
2025-09-29T17:52:38.346704,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-98697-AL,mask,sheet:Sheet1;cell:I40
2025-09-29T17:52:38.356754,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Laura Benton,mask,sheet:Sheet1;cell:A41
2025-09-29T17:52:38.360754,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,EMP23101,mask,sheet:Sheet1;cell:B41
2025-09-29T17:52:38.370754,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Megan Hall,mask,sheet:Sheet1;cell:D41
2025-09-29T17:52:38.374755,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MH,mask,sheet:Sheet1;cell:E41
2025-09-29T17:52:38.379751,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Andrew Jones,mask,sheet:Sheet1;cell:F41
2025-09-29T17:52:38.383751,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,andreking@floyd.com,mask,sheet:Sheet1;cell:G41
2025-09-29T17:52:38.394186,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-96853-AL,mask,sheet:Sheet1;cell:I41
2025-09-29T17:52:38.404189,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Carla Krueger,mask,sheet:Sheet1;cell:A42
2025-09-29T17:52:38.408185,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,EMP62118,mask,sheet:Sheet1;cell:B42
2025-09-29T17:52:38.427177,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Robert Schmidt,mask,sheet:Sheet1;cell:F42
2025-09-29T17:52:38.431177,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,ronald57@andrews.com,mask,sheet:Sheet1;cell:G42
2025-09-29T17:52:38.441178,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-91530-AL,mask,sheet:Sheet1;cell:I42
2025-09-29T17:52:38.451173,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Paul Vasquez,mask,sheet:Sheet1;cell:A43
2025-09-29T17:52:38.466340,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Rebecca Lee,mask,sheet:Sheet1;cell:D43
2025-09-29T17:52:38.470338,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,RL,mask,sheet:Sheet1;cell:E43
2025-09-29T17:52:38.474339,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kenneth Hernandez,mask,sheet:Sheet1;cell:F43
2025-09-29T17:52:38.479334,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,michael51@horton-bird.com,mask,sheet:Sheet1;cell:G43
2025-09-29T17:52:38.489333,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-95581-AL,mask,sheet:Sheet1;cell:I43
2025-09-29T17:52:38.499337,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Nicole Becker,mask,sheet:Sheet1;cell:A44
2025-09-29T17:52:38.516865,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Daniel Davis,mask,sheet:Sheet1;cell:D44
2025-09-29T17:52:38.523864,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,DD,mask,sheet:Sheet1;cell:E44
2025-09-29T17:52:38.532376,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,Yesenia Diaz,mask,sheet:Sheet1;cell:F44
2025-09-29T17:52:38.539392,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,lmartin@gaines.com,mask,sheet:Sheet1;cell:G44
2025-09-29T17:52:38.559799,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Samantha Armstrong,mask,sheet:Sheet1;cell:A45
2025-09-29T17:52:38.575806,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Ashley Brown,mask,sheet:Sheet1;cell:D45
2025-09-29T17:52:38.588806,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Nicholas Simon,mask,sheet:Sheet1;cell:F45
2025-09-29T17:52:38.595242,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,mitchell63@sanchez-mitchell.com,mask,sheet:Sheet1;cell:G45
2025-09-29T17:52:38.606257,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-99984-AL,mask,sheet:Sheet1;cell:I45
2025-09-29T17:52:38.615258,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Dean Campbell,mask,sheet:Sheet1;cell:A46
2025-09-29T17:52:38.629257,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,John Martinez,mask,sheet:Sheet1;cell:D46
2025-09-29T17:52:38.634256,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,JM,mask,sheet:Sheet1;cell:E46
2025-09-29T17:52:38.639257,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Michelle Gonzalez,mask,sheet:Sheet1;cell:F46
2025-09-29T17:52:38.643256,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,marywalls@gutierrez.com,mask,sheet:Sheet1;cell:G46
2025-09-29T17:52:38.654260,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-92287-AL,mask,sheet:Sheet1;cell:I46
2025-09-29T17:52:38.664362,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Christina Myers,mask,sheet:Sheet1;cell:A47
2025-09-29T17:52:38.678359,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Julie Johnson,mask,sheet:Sheet1;cell:D47
2025-09-29T17:52:38.687360,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Nicole Hampton,mask,sheet:Sheet1;cell:F47
2025-09-29T17:52:38.691359,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,mikewheeler@hotmail.com,mask,sheet:Sheet1;cell:G47
2025-09-29T17:52:38.702356,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-99842-AL,mask,sheet:Sheet1;cell:I47
2025-09-29T17:52:38.712360,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Annette Allen,mask,sheet:Sheet1;cell:A48
2025-09-29T17:52:38.716360,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP11717,mask,sheet:Sheet1;cell:B48
2025-09-29T17:52:38.726360,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jamie Spencer,mask,sheet:Sheet1;cell:D48
2025-09-29T17:52:38.735360,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,Morgan Gardner,mask,sheet:Sheet1;cell:F48
2025-09-29T17:52:38.740356,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,nstevens@wells-figueroa.org,mask,sheet:Sheet1;cell:G48
2025-09-29T17:52:38.740356,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,nstevens@wells-figueroa.org,mask,sheet:Sheet1;cell:G48
2025-09-29T17:52:38.749356,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-91507-AL,mask,sheet:Sheet1;cell:I48
2025-09-29T17:52:38.763356,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Scott Torres,mask,sheet:Sheet1;cell:A49
2025-09-29T17:52:38.779506,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Ann Hanna,mask,sheet:Sheet1;cell:D49
2025-09-29T17:52:38.789506,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Susan Rice,mask,sheet:Sheet1;cell:F49
2025-09-29T17:52:38.793507,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,stephen42@hotmail.com,mask,sheet:Sheet1;cell:G49
2025-09-29T17:52:38.804504,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,HT-93293-AL,mask,sheet:Sheet1;cell:I49
2025-09-29T17:52:38.828618,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Pamela Bryant,mask,sheet:Sheet1;cell:D50
2025-09-29T17:52:38.833618,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,PB,mask,sheet:Sheet1;cell:E50
2025-09-29T17:52:38.840933,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Donna Daniel,mask,sheet:Sheet1;cell:F50
2025-09-29T17:52:38.845934,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,wrodriguez@gmail.com,mask,sheet:Sheet1;cell:G50
2025-09-29T17:52:38.856372,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-91919-AL,mask,sheet:Sheet1;cell:I50
2025-09-29T17:52:38.865370,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jeanne White,mask,sheet:Sheet1;cell:A51
2025-09-29T17:52:38.880376,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Brandon Jackson,mask,sheet:Sheet1;cell:D51
2025-09-29T17:52:38.884370,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,BJ,mask,sheet:Sheet1;cell:E51
2025-09-29T17:52:38.889371,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Richard Robinson,mask,sheet:Sheet1;cell:F51
2025-09-29T17:52:38.893371,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,danielsmith@martin.com,mask,sheet:Sheet1;cell:G51
2025-09-29T17:52:38.907366,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-92481-AL,mask,sheet:Sheet1;cell:I51
2025-09-29T17:52:38.924380,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Linda Simpson,mask,sheet:Sheet1;cell:A52
2025-09-29T17:52:38.928370,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,EMP89565,mask,sheet:Sheet1;cell:B52
2025-09-29T17:52:38.938371,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Collin Cervantes,mask,sheet:Sheet1;cell:D52
2025-09-29T17:52:38.942372,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,CC,mask,sheet:Sheet1;cell:E52
2025-09-29T17:52:38.947373,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Craig Alexander,mask,sheet:Sheet1;cell:F52
2025-09-29T17:52:38.952373,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,elizabeth88@hubbard.com,mask,sheet:Sheet1;cell:G52
2025-09-29T17:52:38.962372,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-95085-AL,mask,sheet:Sheet1;cell:I52
2025-09-29T17:52:38.971370,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Andrea Adams,mask,sheet:Sheet1;cell:A53
2025-09-29T17:52:38.985367,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Steven Fuller,mask,sheet:Sheet1;cell:D53
2025-09-29T17:52:38.990372,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,SF,mask,sheet:Sheet1;cell:E53
2025-09-29T17:52:38.995366,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Teresa Martin,mask,sheet:Sheet1;cell:F53
2025-09-29T17:52:38.999365,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,hgriffin@gmail.com,mask,sheet:Sheet1;cell:G53
2025-09-29T17:52:39.013370,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-95544-AL,mask,sheet:Sheet1;cell:I53
2025-09-29T17:52:39.024366,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Heidi Duncan,mask,sheet:Sheet1;cell:A54
2025-09-29T17:52:39.038882,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jennifer Lang,mask,sheet:Sheet1;cell:D54
2025-09-29T17:52:39.047903,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Stephen Johnson,mask,sheet:Sheet1;cell:F54
2025-09-29T17:52:39.052901,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,michaelcaldwell@taylor-jackson.com,mask,sheet:Sheet1;cell:G54
2025-09-29T17:52:39.052901,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,michaelcaldwell@taylor-jackson.com,mask,sheet:Sheet1;cell:G54
2025-09-29T17:52:39.062902,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-93743-AL,mask,sheet:Sheet1;cell:I54
2025-09-29T17:52:39.087062,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Andrea Sherman,mask,sheet:Sheet1;cell:D55
2025-09-29T17:52:39.096060,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Cynthia Cross,mask,sheet:Sheet1;cell:F55
2025-09-29T17:52:39.100572,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,barneslisa@huynh.com,mask,sheet:Sheet1;cell:G55
2025-09-29T17:52:39.111664,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-99641,mask,sheet:Sheet1;cell:I55
2025-09-29T17:52:39.120666,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jonathan Burns,mask,sheet:Sheet1;cell:A56
2025-09-29T17:52:39.135662,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Michael Scott,mask,sheet:Sheet1;cell:D56
